"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяет, что при корректном вводе имени, фамилии и почтового индекса пользователь переходит на шаг 'Checkout: Overview'","813","verifySuccessCheckout","Surefire suite","Sun Jun 22 21:00:43 GMT 2025","passed","Sun Jun 22 21:00:44 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","verifySuccessCheckout"
"Проверяет, что при корректном вводе имени, и пароля происходит авторизация.","461","checkSuccessLogin","Surefire suite","Sun Jun 22 21:00:51 GMT 2025","passed","Sun Jun 22 21:00:52 GMT 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkSuccessLogin"
"Проверяет, что при попытке продолжить оформление заказа с пустым полем 'First Name' отображается корректное сообщение об ошибке","814","verifyCheckoutWithEmptyFirstNameField","Surefire suite","Sun Jun 22 21:00:39 GMT 2025","passed","Sun Jun 22 21:00:40 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","verifyCheckoutWithEmptyFirstNameField"
"Проверяет, что товары, удаленные на странице продуктов, не отображаются в корзине","942","checkRemoveProducts","Surefire suite","Sun Jun 22 21:00:46 GMT 2025","passed","Sun Jun 22 21:00:47 GMT 2025","tests.ProductsTest","Surefire test","tests.ProductsTest","checkRemoveProducts"
"Проверяет, что при попытке продолжить оформление заказа с пустым полем 'Last Name' отображается корректное сообщение об ошибке","797","verifyCheckoutWithEmptyLastNameField","Surefire suite","Sun Jun 22 21:00:41 GMT 2025","passed","Sun Jun 22 21:00:42 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","verifyCheckoutWithEmptyLastNameField"
"Проверяет, что итоговая сумма стоимости выбранных товаров совпадает с отображаемой на шаге оформления заказа","949","checkProductsTotalPrice","Surefire suite","Sun Jun 22 21:00:34 GMT 2025","passed","Sun Jun 22 21:00:35 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkProductsTotalPrice"
"Проверяет, что при нажатии на бургер-меню в корзине оно успешно открывается","1011","checkOpenBurgerMenu","Surefire suite","Sun Jun 22 21:01:12 GMT 2025","passed","Sun Jun 22 21:01:13 GMT 2025","tests.NavigationModuleTest","Surefire test","tests.NavigationModuleTest","checkOpenBurgerMenu"
"Проверяет, что при нажатии кнопки 'Cart' открывается корзина","519","checkOpenCart","Surefire suite","Sun Jun 22 21:01:13 GMT 2025","passed","Sun Jun 22 21:01:14 GMT 2025","tests.NavigationModuleTest","Surefire test","tests.NavigationModuleTest","checkOpenCart"
"Проверяет, что кнопка 'Continue Shopping' на странице корзины корректно возвращает пользователя на страницу товаров","757","checkContinueShoppingButton","Surefire suite","Sun Jun 22 21:00:23 GMT 2025","passed","Sun Jun 22 21:00:24 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","checkContinueShoppingButton"
"Проверяет, что кнопка 'Add to cart' на странице деталей товара корректно добавляет товар в корзину.","697","checkAddToCartButtonFromDetailsPage","Surefire suite","Sun Jun 22 21:00:52 GMT 2025","passed","Sun Jun 22 21:00:53 GMT 2025","tests.ProductsDetailTest","Surefire test","tests.ProductsDetailTest","checkAddToCartButtonFromDetailsPage"
"Проверяет, что добавленные товары корректно отображаются в корзине","980","checkAddedProducts","Surefire suite","Sun Jun 22 21:00:21 GMT 2025","passed","Sun Jun 22 21:00:22 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","checkAddedProducts"
"Проверяет, что количество товаров, добавленных в корзину, отображается корректно","636","checkNumberAddedProducts","Surefire suite","Sun Jun 22 21:00:24 GMT 2025","passed","Sun Jun 22 21:00:25 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","checkNumberAddedProducts"
"Проверяет, что при попытке продолжить оформление заказа с пустым полем 'Postal Code' отображается корректное сообщение об ошибке","817","verifyCheckoutWithEmptyPostalCodeField","Surefire suite","Sun Jun 22 21:00:42 GMT 2025","passed","Sun Jun 22 21:00:43 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","verifyCheckoutWithEmptyPostalCodeField"
"Проверяет, что кнопка 'Back to products' на странице деталей товара возвращает юзера на страницу Products.","655","checkBackToProductsButtonFromDetailsPage","Surefire suite","Sun Jun 22 21:00:53 GMT 2025","passed","Sun Jun 22 21:00:54 GMT 2025","tests.ProductsDetailTest","Surefire test","tests.ProductsDetailTest","checkBackToProductsButtonFromDetailsPage"
"Проверяет корректность расчёта итоговой суммы заказа на этапе оформления покупки, включая товары и налог.","1031","checkTotalPrice","Surefire suite","Sun Jun 22 21:00:37 GMT 2025","passed","Sun Jun 22 21:00:38 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkTotalPrice"
"Проверяет, что при нажатии кнопки 'Logout' в бургер-меню происходит логаут","1089","checkLogoutButtonFromBurgerMenu","Surefire suite","Sun Jun 22 21:01:10 GMT 2025","passed","Sun Jun 22 21:01:11 GMT 2025","tests.NavigationModuleTest","Surefire test","tests.NavigationModuleTest","checkLogoutButtonFromBurgerMenu"
"Проверяет, что при нажатии кнопки All Items' в бургер-меню открывается страница товаров","1096","checkAllItemsButtonFromBurgerMenu","Surefire suite","Sun Jun 22 21:01:07 GMT 2025","passed","Sun Jun 22 21:01:08 GMT 2025","tests.NavigationModuleTest","Surefire test","tests.NavigationModuleTest","checkAllItemsButtonFromBurgerMenu"
"Проверяет, что кнопка 'Remove' на странице деталей товара корректно удаляет товар из корзины.","10845","checkRemoveButtonFromDetailsPage","Surefire suite","Sun Jun 22 21:00:55 GMT 2025","passed","Sun Jun 22 21:01:06 GMT 2025","tests.ProductsDetailTest","Surefire test","tests.ProductsDetailTest","checkRemoveButtonFromDetailsPage"
"Проверяет, что кнопка 'Checkout' на странице корзины корректно перенаправляет на шаг оформления заказа","730","verifyCheckoutButton","Surefire suite","Sun Jun 22 21:00:28 GMT 2025","passed","Sun Jun 22 21:00:29 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","verifyCheckoutButton"
"Проверяет, что после удаления одного из товаров из корзины,количество товаров уменьшается корректно","1942","checkRemoveProducts","Surefire suite","Sun Jun 22 21:00:25 GMT 2025","passed","Sun Jun 22 21:00:27 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","checkRemoveProducts"
"Проверяет, что страница подробного описания товара успешно открывается и отображает форму с деталями.","560","checkOpenProductDetailPageSuccess","Surefire suite","Sun Jun 22 21:00:54 GMT 2025","passed","Sun Jun 22 21:00:55 GMT 2025","tests.ProductsDetailTest","Surefire test","tests.ProductsDetailTest","checkOpenProductDetailPageSuccess"
"Проверяет, что при попытке входа с неверным паролем отображается соответствующее сообщение об ошибке.","431","checkLoginWithWrongPassword","Surefire suite","Sun Jun 22 21:00:50 GMT 2025","passed","Sun Jun 22 21:00:50 GMT 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithWrongPassword"
"Проверяет, что сортировка товаров по имени или стоимости работает корректно.","1120","sortProductsCheck","Surefire suite","Sun Jun 22 21:00:47 GMT 2025","passed","Sun Jun 22 21:00:48 GMT 2025","tests.ProductsTest","Surefire test","tests.ProductsTest","sortProductsCheck"
"Проверяет, что кнопка 'Finish' на втором шаге оформления заказа завершает процесс и переводит на страницу подтверждения заказа.","844","checkFinishButton","Surefire suite","Sun Jun 22 21:00:33 GMT 2025","passed","Sun Jun 22 21:00:33 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkFinishButton"
