"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяет, что при попытке продолжить оформление заказа с пустым полем 'Last Name' отображается корректное сообщение об ошибке","753","verifyCheckoutWithEmptyLastNameField","Surefire suite","Sun Jun 22 21:01:54 GMT 2025","passed","Sun Jun 22 21:01:55 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","verifyCheckoutWithEmptyLastNameField"
"Проверяет, что при попытке продолжить оформление заказа с пустым полем 'Postal Code' отображается корректное сообщение об ошибке","780","verifyCheckoutWithEmptyPostalCodeField","Surefire suite","Sun Jun 22 21:01:55 GMT 2025","passed","Sun Jun 22 21:01:56 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","verifyCheckoutWithEmptyPostalCodeField"
"Убеждаемся, что кнопка 'Cancel' на втором шаге оформления заказа возвращает пользователя на страницу с товарами.","886","checkCancelButtonCheckoutStepTwo","Surefire suite","Sun Jun 22 21:01:45 GMT 2025","passed","Sun Jun 22 21:01:46 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkCancelButtonCheckoutStepTwo"
"Проверяет, что после завершения заказа кнопка 'Back Home' возвращает пользователя на страницу с товарами.","944","checkBackHomeButton","Surefire suite","Sun Jun 22 21:01:42 GMT 2025","passed","Sun Jun 22 21:01:43 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkBackHomeButton"
"Проверяет, что при попытке входа с неверным именем пользователя отображается соответствующее сообщение об ошибке.","442","checkLoginWithWrongUsername","Surefire suite","Sun Jun 22 21:02:03 GMT 2025","passed","Sun Jun 22 21:02:04 GMT 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithWrongUsername"
"Проверяет, что при нажатии кнопки 'Logout' в бургер-меню происходит логаут","1096","checkLogoutButtonFromBurgerMenu","Surefire suite","Sun Jun 22 21:02:23 GMT 2025","passed","Sun Jun 22 21:02:24 GMT 2025","tests.NavigationModuleTest","Surefire test","tests.NavigationModuleTest","checkLogoutButtonFromBurgerMenu"
"Проверяет, что кнопка 'Finish' на втором шаге оформления заказа завершает процесс и переводит на страницу подтверждения заказа.","870","checkFinishButton","Surefire suite","Sun Jun 22 21:01:46 GMT 2025","passed","Sun Jun 22 21:01:47 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkFinishButton"
"Проверяет, что сумма налога на шаге оформления заказа рассчитывается корректно от общей стоимости товаров","954","checkTaxPrice","Surefire suite","Sun Jun 22 21:01:49 GMT 2025","passed","Sun Jun 22 21:01:50 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkTaxPrice"
"Проверяет, что товары, добавленные на странице продуктов, отображаются в корзине","831","checkAddedProducts","Surefire suite","Sun Jun 22 21:01:58 GMT 2025","passed","Sun Jun 22 21:01:58 GMT 2025","tests.ProductsTest","Surefire test","tests.ProductsTest","checkAddedProducts"
"Проверяет, что сортировка товаров по имени или стоимости работает корректно.","1159","sortProductsCheck","Surefire suite","Sun Jun 22 21:02:00 GMT 2025","passed","Sun Jun 22 21:02:01 GMT 2025","tests.ProductsTest","Surefire test","tests.ProductsTest","sortProductsCheck"
"Проверяет, что при попытке входа с пустым паролем отображается соответствующее сообщение об ошибке.","417","checkLoginWithEmptyPassword","Surefire suite","Sun Jun 22 21:02:02 GMT 2025","passed","Sun Jun 22 21:02:02 GMT 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверяет, что кнопка 'Continue Shopping' на странице корзины корректно возвращает пользователя на страницу товаров","781","checkContinueShoppingButton","Surefire suite","Sun Jun 22 21:01:36 GMT 2025","passed","Sun Jun 22 21:01:37 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","checkContinueShoppingButton"
"Проверяет, что на первом шаге оформления заказа кнопка 'Cancel' возвращает пользователя в корзину.","671","checkCancelButtonCheckoutStepOne","Surefire suite","Sun Jun 22 21:01:44 GMT 2025","passed","Sun Jun 22 21:01:44 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkCancelButtonCheckoutStepOne"
"Проверяет, что страница подробного описания товара успешно открывается и отображает форму с деталями.","582","checkOpenProductDetailPageSuccess","Surefire suite","Sun Jun 22 21:02:07 GMT 2025","passed","Sun Jun 22 21:02:08 GMT 2025","tests.ProductsDetailTest","Surefire test","tests.ProductsDetailTest","checkOpenProductDetailPageSuccess"
"Проверяет, что кнопка 'Remove' на странице деталей товара корректно удаляет товар из корзины.","11000","checkRemoveButtonFromDetailsPage","Surefire suite","Sun Jun 22 21:02:08 GMT 2025","passed","Sun Jun 22 21:02:19 GMT 2025","tests.ProductsDetailTest","Surefire test","tests.ProductsDetailTest","checkRemoveButtonFromDetailsPage"
"Проверяет, что при корректном вводе имени, фамилии и почтового индекса пользователь переходит на шаг 'Checkout: Overview'","788","verifySuccessCheckout","Surefire suite","Sun Jun 22 21:01:56 GMT 2025","passed","Sun Jun 22 21:01:57 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","verifySuccessCheckout"
"Проверяет, что добавленные товары корректно отображаются в корзине","1112","checkAddedProducts","Surefire suite","Sun Jun 22 21:01:34 GMT 2025","passed","Sun Jun 22 21:01:35 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","checkAddedProducts"
"Проверяет, что при попытке продолжить оформление заказа с пустыми полями происходит валидация и переход на следующий шаг не выполняется","757","verifyCheckoutWithEmptyFields","Surefire suite","Sun Jun 22 21:01:51 GMT 2025","passed","Sun Jun 22 21:01:52 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","verifyCheckoutWithEmptyFields"
"Проверяет корректность расчёта итоговой суммы заказа на этапе оформления покупки, включая товары и налог.","956","checkTotalPrice","Surefire suite","Sun Jun 22 21:01:50 GMT 2025","passed","Sun Jun 22 21:01:51 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkTotalPrice"
"Проверяет, что после добавления товара в корзину его стоимость отображается корректно","714","checkAddedProductsPrice","Surefire suite","Sun Jun 22 21:01:35 GMT 2025","passed","Sun Jun 22 21:01:36 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","checkAddedProductsPrice"
"Проверяет, что кнопка 'Add to cart' на странице деталей товара корректно добавляет товар в корзину.","715","checkAddToCartButtonFromDetailsPage","Surefire suite","Sun Jun 22 21:02:05 GMT 2025","passed","Sun Jun 22 21:02:06 GMT 2025","tests.ProductsDetailTest","Surefire test","tests.ProductsDetailTest","checkAddToCartButtonFromDetailsPage"
"Проверяет, что при нажатии кнопки All Items' в бургер-меню открывается страница товаров","1113","checkAllItemsButtonFromBurgerMenu","Surefire suite","Sun Jun 22 21:02:20 GMT 2025","passed","Sun Jun 22 21:02:21 GMT 2025","tests.NavigationModuleTest","Surefire test","tests.NavigationModuleTest","checkAllItemsButtonFromBurgerMenu"
"Проверяет, что при попытке входа с неверным паролем отображается соответствующее сообщение об ошибке.","417","checkLoginWithWrongPassword","Surefire suite","Sun Jun 22 21:02:03 GMT 2025","passed","Sun Jun 22 21:02:03 GMT 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithWrongPassword"
"Проверяет, что кнопка 'Checkout' на странице корзины корректно перенаправляет на шаг оформления заказа","765","verifyCheckoutButton","Surefire suite","Sun Jun 22 21:01:41 GMT 2025","passed","Sun Jun 22 21:01:42 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","verifyCheckoutButton"
