"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяет, что при попытке входа с неверным паролем отображается соответствующее сообщение об ошибке.","518","checkLoginWithWrongPassword","Surefire suite","Mon Jun 16 17:46:43 GMT 2025","passed","Mon Jun 16 17:46:43 GMT 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithWrongPassword"
"Проверяет, что на первом шаге оформления заказа кнопка 'Cancel' возвращает пользователя в корзину.","725","checkCancelButtonCheckoutStepOne","Surefire suite","Mon Jun 16 17:46:22 GMT 2025","passed","Mon Jun 16 17:46:23 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkCancelButtonCheckoutStepOne"
"Проверяет, что кнопка 'Back to products' на странице деталей товара возвращает юзера на страницу Products.","740","checkBackToProductsButtonFromDetailsPage","Surefire suite","Mon Jun 16 17:46:47 GMT 2025","passed","Mon Jun 16 17:46:48 GMT 2025","tests.ProductsDetailTest","Surefire test","tests.ProductsDetailTest","checkBackToProductsButtonFromDetailsPage"
"Проверяет, что при попытке продолжить оформление заказа с пустыми полями происходит валидация и переход на следующий шаг не выполняется","825","verifyCheckoutWithEmptyFields","Surefire suite","Mon Jun 16 17:46:31 GMT 2025","passed","Mon Jun 16 17:46:32 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","verifyCheckoutWithEmptyFields"
"Убеждаемся, что кнопка 'Cancel' на втором шаге оформления заказа возвращает пользователя на страницу с товарами.","953","checkCancelButtonCheckoutStepTwo","Surefire suite","Mon Jun 16 17:46:24 GMT 2025","passed","Mon Jun 16 17:46:25 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkCancelButtonCheckoutStepTwo"
"Проверяет, что при попытке входа с неверным именем пользователя отображается соответствующее сообщение об ошибке.","489","checkLoginWithWrongUsername","Surefire suite","Mon Jun 16 17:46:44 GMT 2025","passed","Mon Jun 16 17:46:44 GMT 2025","tests.LoginTest","Surefire test","tests.LoginTest","checkLoginWithWrongUsername"
"Проверяет, что при нажатии кнопки 'X' в бургер-меню оно закрывается","1676","checkCloseBurgerMenu","Surefire suite","Mon Jun 16 17:47:02 GMT 2025","passed","Mon Jun 16 17:47:04 GMT 2025","tests.NavigationModuleTest","Surefire test","tests.NavigationModuleTest","checkCloseBurgerMenu"
"Проверяет, что после добавления товара в корзину его стоимость отображается корректно","781","checkAddedProductsPrice","Surefire suite","Mon Jun 16 17:46:14 GMT 2025","passed","Mon Jun 16 17:46:14 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","checkAddedProductsPrice"
"Проверяет, что товары, удаленные на странице продуктов, не отображаются в корзине","1016","checkRemoveProducts","Surefire suite","Mon Jun 16 17:46:39 GMT 2025","passed","Mon Jun 16 17:46:40 GMT 2025","tests.ProductsTest","Surefire test","tests.ProductsTest","checkRemoveProducts"
"Проверяет, что при нажатии на бургер-меню в корзине оно успешно открывается","1106","checkOpenBurgerMenu","Surefire suite","Mon Jun 16 17:47:06 GMT 2025","passed","Mon Jun 16 17:47:07 GMT 2025","tests.NavigationModuleTest","Surefire test","tests.NavigationModuleTest","checkOpenBurgerMenu"
"Проверяет, что при попытке продолжить оформление заказа с пустым полем 'Postal Code' отображается корректное сообщение об ошибке","852","verifyCheckoutWithEmptyPostalCodeField","Surefire suite","Mon Jun 16 17:46:35 GMT 2025","passed","Mon Jun 16 17:46:35 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","verifyCheckoutWithEmptyPostalCodeField"
"Проверяет, что страница подробного описания товара успешно открывается и отображает форму с деталями.","645","checkOpenProductDetailPageSuccess","Surefire suite","Mon Jun 16 17:46:48 GMT 2025","passed","Mon Jun 16 17:46:49 GMT 2025","tests.ProductsDetailTest","Surefire test","tests.ProductsDetailTest","checkOpenProductDetailPageSuccess"
"Проверяет, что после удаления одного из товаров из корзины,количество товаров уменьшается корректно","2072","checkRemoveProducts","Surefire suite","Mon Jun 16 17:46:17 GMT 2025","passed","Mon Jun 16 17:46:19 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","checkRemoveProducts"
"Проверяет, что кнопка 'Checkout' на странице корзины корректно перенаправляет на шаг оформления заказа","846","verifyCheckoutButton","Surefire suite","Mon Jun 16 17:46:20 GMT 2025","passed","Mon Jun 16 17:46:21 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","verifyCheckoutButton"
"Проверяет, что добавленные товары корректно отображаются в корзине","1063","checkAddedProducts","Surefire suite","Mon Jun 16 17:46:12 GMT 2025","passed","Mon Jun 16 17:46:13 GMT 2025","tests.CartTest","Surefire test","tests.CartTest","checkAddedProducts"
"Проверяет, что кнопка 'Finish' на втором шаге оформления заказа завершает процесс и переводит на страницу подтверждения заказа.","958","checkFinishButton","Surefire suite","Mon Jun 16 17:46:25 GMT 2025","passed","Mon Jun 16 17:46:26 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkFinishButton"
"Проверяет корректность расчёта итоговой суммы заказа на этапе оформления покупки, включая товары и налог.","1058","checkTotalPrice","Surefire suite","Mon Jun 16 17:46:29 GMT 2025","passed","Mon Jun 16 17:46:30 GMT 2025","tests.CheckoutTest","Surefire test","tests.CheckoutTest","checkTotalPrice"
